claim_gang,claim_url,country,date,domain,has_infostealer_info,link,summary,title,url,victim,infostealer_data.employees,infostealer_data.employees_url,infostealer_data.thirdparties,infostealer_data.update,infostealer_data.users,infostealer_data.users_url,infostealer_data.infostealer_stats.Azorult,infostealer_data.infostealer_stats.Lumma,infostealer_data.infostealer_stats.Raccoon,infostealer_data.infostealer_stats.RedLine,infostealer_data.infostealer_stats.StealC,infostealer_data.infostealer_stats.Vidar,infostealer_data.thirdparties_domain,infostealer_data.infostealer_stats.UNKNOWN,infostealer_data.infostealer_stats.CRYPTBOT,infostealer_data.infostealer_stats.Generic Stealer,infostealer_data.infostealer_stats.Atomic,infostealer_data.infostealer_stats.DarkCrystal,infostealer_data.infostealer_stats.Taurus,infostealer_data.infostealer_stats.Ficker,added,infostealer_data.infostealer_stats.Mystic,infostealer_data.infostealer_stats.Predator,infostealer_data.infostealer_stats.KPOT,infostealer_data.infostealer_stats.Redline,infostealer_data.infostealer_stats.racoon,infostealer_data.infostealer_stats.Acreed
False,False,BR,2025-03-25,netfar.net,True,https://www.ransomware.live/id/bmV0ZmFyLm5ldEAyMDI1LTAzLTI1,"La société Netfar, fournisseur d'internet à Bento Gonçalves, a été victime d'une attaque cybernétique massive qui a perturbé ses services et causé des instabilités pour ses clients. L'entreprise a réussi à stabiliser ses services vendredi dernier, mais elle continue de travailler pour garantir la sécurité de sa réseau. Les clients peuvent encore rencontrer des problèmes d'accès, mais Netfar s'engage à les résoudre le plus rapidement possible.",Empresa de Bento é alvo de ataques cibernéticos - Jornal SERRANOSSA | Notícias de Bento Gonçalves e do mundo,https://serranossa.com.br/empresa-de-bento-e-alvo-de-ataques-ciberneticos/,Netfar,0.0,0.0,2.0,2025-03-31 09:25:47,1.0,2.0,,,2.0,,,,1.0,,,,,,,,2025-03-31,,,,,,
False,False,US,2025-01-27,simonmed.com,True,https://www.ransomware.live/id/c2ltb25tZWQuY29tQDIwMjUtMDEtMjc=,"SimonMed Imaging a subi une cyberattaque en janvier 2025, entraînant une violation de données qui a pu affecter des informations sensibles telles que les noms, adresses, dates de naissance et informations de santé de patients. L'enquête est toujours en cours pour déterminer l'étendue de la violation et les données spécifiques qui ont été compromises. Les individus potentiellement affectés sont invités à rester vigilants contre les tentatives d'usurpation d'identité et de fraude.",SimonMed Imaging Provides Notice of Security Incident,https://www.prnewswire.com/news-releases/simonmed-imaging-provides-notice-of-security-incident-302414648.html,SimonMed Imaging,13.0,7.0,11.0,2025-03-31 09:26:08,61.0,28.0,16.0,36.0,2.0,48.0,8.0,2.0,21.0,4.0,,,,,,,2025-03-31,,,,,,
dragonforce,https:/www.ransomware.live/id/TW9uY2Fyb0BkcmFnb25mb3JjZQ==,IT,2025-03-10,moncaro.com,False,https://www.ransomware.live/id/bW9uY2Fyby5jb21AMjAyNS0wMy0xMA==,"La coopérative vitivinicole Moncaro, basée à Montecarotto, a été victime d'une cyberattaque il y a 19 jours, bloquant tous les ordinateurs et les serveurs de l'entreprise. Les données et les archives sont inaccessibles, et les employés doivent utiliser leurs adresses e-mail personnelles pour travailler. Les enquêteurs soupçonnent que l'attaque pourrait être liée à un ransomware et qu'elle pourrait avoir été perpétrée par des hackers étrangers, peut-être russes, ou même être une tentative de sabotage interne.",Moncaro nel mirino degli hacker: computer bloccati da 19 giorni,https://www.corriereadriatico.it/ancona/montecarotto_moncaro_mirino_degli_hacker_computer_bloccati_da_19_giorni-8744538.html,Moncaro,,,,,,,,,,,,,,,,,,,,,2025-03-31,,,,,,
underground,https:/www.ransomware.live/id/c2hlbmd5dXN0ZWVsLmNvbUB1bmRlcmdyb3VuZA==,TW,2025-03-30,shengyusteel.com,True,https://www.ransomware.live/id/c2hlbmd5dXN0ZWVsLmNvbUAyMDI1LTAzLTMw,"Une cyberattaque a frappé la société le 30 mars 2025, infectant certains hôtes et ordinateurs avec des virus. La équipe de sécurité a activé les mécanismes de défense et a collaboré avec des experts pour contenir l'attaque, sans pertes de données personnelles ou confidentielles. La société a lancé une enquête et renforce actuellement la sécurité de son infrastructure pour prévenir de futures attaques.",Today's Information,https://emops.twse.com.tw/server-java/t05sr01_1_e?&isNew=Y&seq_no=2&spoke_time=211609&spoke_date=20250330&co_id=2029,"SHENG YU STEEL CO., LTD.",0.0,0.0,0.0,2025-03-31 08:43:39,5.0,4.0,,4.0,2.0,4.0,2.0,,0.0,,,,,,,,2025-03-31,,,,,,
False,False,DE,2025-03-21,heilbronn-marketing.de,False,https://www.ransomware.live/id/aGVpbGJyb25uLW1hcmtldGluZy5kZUAyMDI1LTAzLTIx,"La société Heilbronn Marketing GmbH a été victime d'une cyberattaque, dont l'ampleur est encore inconnue. Les systèmes IT de l'entreprise ont été sécurisés et les activités commerciales ont repris deux jours après l'attaque, mais il est possible que des données de clients et de fournisseurs aient été volées. Les enquêtes sont en cours pour déterminer l'étendue de la violation de données et les mesures de sécurité ont été renforcées pour prévenir de nouvelles attaques.",Cyber-Attacke auf Heilbronn Marketing: Ausmaß unklar - SWR Aktuell,https://www.swr.de/swraktuell/baden-wuerttemberg/heilbronn/cyberattacke-heilbronn-marketing-gmbh-100.html,Heilbronn Marketing GmbH,,,,,,,,,,,,,,,,,,,,,2025-04-01,,,,,,
helldown,https:/www.ransomware.live/id/Y2luY2lubmF0aXBhaW5waHlzaWNpYW5zQGhlbGxkb3du,US,2024-08-15,cincinnatipainphysicians.com,False,https://www.ransomware.live/id/Y2luY2lubmF0aXBhaW5waHlzaWNpYW5zLmNvbUAyMDI0LTA4LTE1,"Un médecin de Cincinnati, Dr. Gururau Sudarshan, a été victime d'une attaque par ransomware attribuée au groupe Helldown, qui a entraîné la perte de données médicales et a coûté des dizaines de milliers de dollars. Le médecin a refusé de payer la rançon et a réussi à récupérer environ 80% des données en les reconstruisant manuellement avec l'aide de ses patients. L'incident a mis en évidence la vulnérabilité du secteur de la santé face aux attaques par ransomware, qui touchent de plus en plus d'organisations médicales.",Local doctor hit by ransomware attack fights to save his practice,https://local12.com/news/investigates/how-hackers-stealing-medical-data-helldown-target-doctors-hospitals-threats-healthcare-info-cincinnati-blue-ash-gururau-sudarshan-ransomware-attack,Cincinnati Pain Physicians,,,,,,,,,,,,,,,,,,,,,2025-04-01,,,,,,
False,False,US,2025-01-17,udwa.org,False,https://www.ransomware.live/id/dWR3YS5vcmdAMjAyNS0wMS0xNw==,"L'United Domestic Workers of America (UDW) a signalé une violation de données à la suite d'une cyberattaque, qui a permis à une partie non autorisée d'accéder à des informations sensibles de ses membres, notamment leurs noms, numéros de sécurité sociale et adresses. L'UDW a lancé une enquête avec l'aide d'experts en cybersécurité et a commencé à envoyer des lettres de notification de violation de données aux personnes affectées. Les informations compromises varient en fonction des individus, mais peuvent inclure des données personnelles et confidentielles.","United Domestic Workers of America Sends Out Data Breach Letters Following Apparent Cyberattack | Console and Associates, P.C. - JDSupra",https://www.jdsupra.com/legalnews/united-domestic-workers-of-america-1343721/,United Domestic Workers of America (UDW),,,,,,,,,,,,,,,,,,,,,2025-04-01,,,,,,
False,False,IT,2025-03-31,confindustria.an.it,True,https://www.ransomware.live/id/Y29uZmluZHVzdHJpYS5hbi5pdEAyMDI1LTAzLTMx,"Une cyberattaque a paralysé les systèmes de billetterie électronique de la Mobilità di Marca (Mom) pendant deux jours, causant des problèmes pour les voyageurs et les étudiants. L'attaque a visé les serveurs de l'entreprise Pluservice, qui gère la plateforme Telemaco utilisée par de nombreuses compagnies de transport public. Les autorités ont promis de rétablir le service dans les meilleurs délais possibles et soulignent l'urgence d'investir dans des mesures de cybersécurité plus robustes pour protéger les services essentiels comme le transport public.",Attacco hacker blocca i biglietti Mom: due giorni di caos per pendolari e studenti | Tribuna di Treviso,https://www.tribunatreviso.it/cronaca/mon-hacker-attacco-biglietti-xueo4que,Pluservice Srl,0.0,0.0,0.0,2025-04-02 07:24:13,19.0,3.0,,6.0,6.0,14.0,,2.0,0.0,2.0,,,,,,,2025-04-02,,,,,,
ransomhub,https:/www.ransomware.live/id/amFja3BvdGp1bmN0aW9uLmNvbUByYW5zb21odWI=,US,2025-03-29,jackpotjunction.com,False,https://www.ransomware.live/id/amFja3BvdGp1bmN0aW9uLmNvbUAyMDI1LTAzLTI5,"Le casino Jackpot Junction dans le Minnesota a été victime d'une cyberattaque qui a entraîné l'arrêt des machines à sous et la perturbation des communications téléphoniques. Les clients ont dû utiliser les réseaux sociaux pour communiquer avec l'hôtel et les employés ont dû escorter les clients jusqu'à leurs chambres en raison de la perte d'accès aux systèmes de réservation. L'incident a entraîné la fermeture du casino et a affecté les activités de la communauté locale, notamment le programme Head Start.",Cyberattack shuts down slot machines at Jackpot Junction casino in MN,https://www.startribune.com/cybersecurity-incident-at-minnesota-tribal-community-casino-lead-to-shutdown/601314170,Jackpot Junction casino,,,,,,,,,,,,,,,,,,,,,2025-04-02,,,,,,
False,False,BR,2024-08-15,taubate.sp.gov.br,True,https://www.ransomware.live/id/dGF1YmF0ZS5zcC5nb3YuYnJAMjAyNC0wOC0xNQ==,"La mairie de Taubaté, dans l'État de São Paulo, au Brésil, a confirmé avoir subi une cyberattaque en août 2024, entraînant une fuite de données sensibles. La ville a notifié l'Autorité nationale de protection des données (ANPD) et a pris des mesures pour améliorer sa sécurité cibernetique, notamment en adoptant un décret sur la sécurité de l'information et de la communication. La tendance des cyberattaques contre les municipalités brésiliennes s'intensifie, avec près de 30% des incidents cibernetiques signalés cette année impliquant des préfectures.",Prefeitura de Taubaté (SP) confirma incidente cibernético com data leak - Security Leaders,https://securityleaders.com.br/prefeitura-de-taubate-sp-confirma-incidente-cibernetico-com-data-leak/,Prefeitura de Taubaté (SP),18.0,10.0,7.0,2025-04-03 21:22:43,105.0,15.0,,72.0,22.0,104.0,16.0,,11.0,4.0,,,,,,,2025-04-03,2.0,,,,,
incransom,https:/www.ransomware.live/id/U3RhdGUgQmFyIG9mIFRleGFzICh3d3cudGV4YXNiYXIuY29tKUBpbmNyYW5zb20=,US,2025-02-12,texasbar.com,True,https://www.ransomware.live/id/dGV4YXNiYXIuY29tQDIwMjUtMDItMTI=,"La State Bar of Texas, la deuxième plus grande association du barreau aux États-Unis, a subi une violation de données après que le groupe de ransomware INC ait revendiqué une attaque contre l'organisation. Les attaquants ont pu voler des informations, notamment des noms complets et d'autres données, entre le 28 janvier et le 9 février 2025. Les données volées ont déjà été partiellement divulguées, notamment des documents de cas juridiques.",Texas State Bar warns of data breach after INC ransomware claims attack,https://www.bleepingcomputer.com/news/security/texas-state-bar-warns-of-data-breach-after-inc-ransomware-claims-attack/,State Bar of Texas,0.0,0.0,0.0,2025-03-09 13:31:13,101.0,28.0,56.0,38.0,10.0,42.0,2.0,6.0,0.0,6.0,,,,,,,2025-04-03,,,,,,
play,https:/www.ransomware.live/id/UmVnaW9uYWxlIFZlcmtlaHJzYmV0cmllYmVAcGxheQ==,CH,2025-03-21,rvbw.ch,True,https://www.ransomware.live/id/cnZidy5jaEAyMDI1LTAzLTIx,"Les Regionalen Verkehrsbetriebe Baden-Wettingen (RVBW) ont été victimes d'une cyberattaque par la bande de cybercriminels ""Play"", qui réclame une rançon en menaçant de publier des données si elle n'est pas payée. L'attaque a entraîné des restrictions dans le système de gestion de la circulation et des perturbations dans les affichages électroniques, mais les données des clients n'ont pas été compromises. Les RVBW ont refusé de payer la rançon et collaborent avec la police fédérale pour enquêter sur l'incident.",RVBW: Hackerangriff mit Lösegeldforderung,https://www.badenertagblatt.ch/aargau/baden/baden-hackerangriff-auf-rvbw-cyberkriminelle-verlangen-loesegeld-was-bei-nichtbezahlung-droht-ld.2756220,Regionalen Verkehrsbetriebe Baden-Wettingen (RVBW),1.0,1.0,0.0,2025-04-02 21:09:15,0.0,0.0,,2.0,,,,,0.0,,,,,,,,2025-04-03,,,,,,
crazyhunter,https:/www.ransomware.live/id/TWFja2F5IEhvc3BpdGFsQGNyYXp5aHVudGVy,TW,2025-02-06,mmh.org.tw,True,https://www.ransomware.live/id/bW1oLm9yZy50d0AyMDI1LTAyLTA2,"Le Bureau d'Investigation Criminelle (CIB) de Taïwan a identifié un hacker chinois de 20 ans, surnommé ""Crazyhunter"", comme étant responsable d'une attaque ransomware contre l'hôpital MacKay Memorial et d'autres institutions taiwanaises. L'hôpital avait refusé de payer la rançon, et les données des patients volées ont été mises en vente sur un forum de hackers. Le CIB a collecté des preuves numériques et a demandé à la justice de délivrer un mandat d'arrêt contre le hacker, qui sera également signalé aux autorités chinoises.","Chinese hacker behind ransomware attack on MacKay Hospital, others: CIB - Focus Taiwan",https://focustaiwan.tw/society/202504030019,MacKay Memorial Hospital,33.0,9.0,10.0,2025-03-09 07:20:08,429.0,100.0,5.0,86.0,26.0,154.0,70.0,6.0,19.0,3.0,4.0,104.0,,,1.0,,2025-04-03,,,,,,
False,False,AU,2025-03-31,99ers.at,False,https://www.ransomware.live/id/OTllcnMuYXRAMjAyNS0wMy0zMQ==,"Les Graz 99ers, une équipe de hockey sur glace, ont été victimes d'une cyberattaque. L'incident n'a pas été détaillé, mais il a été confirmé par l'équipe. Aucune information supplémentaire n'a été fournie sur les conséquences ou les auteurs de l'attaque.",Eishockey: Graz 99ers wurden Opfer einer Cyberattacke,https://www.kleinezeitung.at/sport/19539693/graz-99ers-wurden-opfer-einer-cyberattacke,Graz 99ers,,,,,,,,,,,,,,,,,,,,,2025-04-03,,,,,,
interlock,https:/www.ransomware.live/id/U2llZ2VsIEdyb3VwQGludGVybG9jaw==,US,2025-02-02,siegelcompanies.com,False,https://www.ransomware.live/id/c2llZ2VsY29tcGFuaWVzLmNvbUAyMDI1LTAyLTAy,"Le groupe Siegel a annoncé une violation de données suite à une cyberattaque début 2025, entraînant l'accès non autorisé à des informations sensibles de consommateurs, notamment des numéros de sécurité sociale, des dates de naissance et des informations médicales. L'enquête a révélé que l'accès non autorisé a eu lieu entre le 28 janvier et le 2 février 2025. Les lettres de notification de violation de données ont été envoyées aux personnes affectées le 31 mars 2025.","The Siegel Group Announces Data Breach Following Early 2025 Cyberattack | Console and Associates, P.C. - JDSupra",https://www.jdsupra.com/legalnews/the-siegel-group-announces-data-breach-5557822/,The Siegel Group,,,,,,,,,,,,,,,,,,,,,2025-04-03,,,,,,
False,False,NO,2025-01-22,genus.no,False,https://www.ransomware.live/id/Z2VudXMubm9AMjAyNS0wMS0yMg==,"Le fournisseur de services norvégien Genus, qui fournit des logiciels pour les plateformes numériques, a été victime d'une cyberattaque en janvier, lorsqu'un groupe de hackers a volé des données sensibles, notamment des contrats de clients avec des numéros de téléphone et des signatures. Les hackers ont demandé une rançon, mais Genus a refusé de payer et a restauré ses systèmes à partir de sauvegardes. Le fournisseur de services travaille avec la police norvégienne, mais les données de la police n'ont pas été compromises lors de l'attaque.",Tjenesteleverandør til politiet hacket og frastjålet sensitiv data - Altinget,https://www.altinget.no/artikkel/tjenesteleverandoer-til-politiet-hacket-og-frastjaalet-sensitiv-data,Genus,,,,,,,,,,,,,,,,,,,,,2025-04-03,,,,,,
False,False,FR,2025-03-21,lmbram-controle.fr,False,https://www.ransomware.live/id/bG1icmFtLWNvbnRyb2xlLmZyQDIwMjUtMDMtMjE=,Une cyberattaque a effacé tous les rendez-vous du planning. La prise de rendez-vous en ligne est temporairement indisponible et doit se faire uniquement par téléphone. Les personnes ayant un rendez-vous sont invitées à contacter l’établissement pour le reprogrammer.,Cyberattaque,https://www.facebook.com/lmbramcontrole/posts/pfbid05rD7uN1k6g1MHEdzT1U5URgwF1taQYgiTD9g9ao1uu3m8qFrwq8EE1cvS7om8YwQl,LM Bram Controle,,,,,,,,,,,,,,,,,,,,,2025-04-04,,,,,,
False,False,US,2025-03-01,sram.com,True,https://www.ransomware.live/id/c3JhbS5jb21AMjAyNS0wMy0wMQ==,"SRAM, un fabricant de composants de vélo, a été victime d'une cyberattaque qui a entraîné la fermeture temporaire de son système de commande en gros et d'autres services numériques. Les spécialistes en sécurité informatique ont été appelés pour enquêter sur l'incident et sécuriser les systèmes de l'entreprise. L'attaque n'a pas affecté le système AXS, mais a perturbé les commandes et a rendu temporairement inaccessible l'application RockShox Trailhead.","Computer hack treft SRAM, IT-specialisten ingeschakeld | NieuwsFiets.nu",https://nieuwsfiets.nu/2025/04/04/computer-hack-treft-sram-it-specialisten-ingeschakeld/,SRAM,6.0,5.0,4.0,2025-04-04 10:30:18,226.0,24.0,14.0,142.0,52.0,120.0,18.0,18.0,4.0,4.0,,,2.0,,2.0,,2025-04-04,,,,,,
