Word-sentence,count
"PS Logistics Announces Data Breach Stemming from February 2024 Cyberattack | Console and Associates, P.C. - JDSupra",1
Santee offering few details about cyber attack or contract to recover data - San Diego Union-Tribune,1
"Internet outage that delayed T rail cars was related to ransomware attack, PRT says - WPXI",1
Nearly half a million people had data stolen after cyberattack on American Addiction Centers | The Record from Recorded Future News,1
当社ファイルサーバーへの不正アクセスについて | リフォーム商材、住宅設備商社の株式会社ソーゴー,1
Community Health Northwest Florida targeted in cyber attack,1
Thomas Cook shuts systems after cyber attack takes down IT infrastructure; probe underway | Company Business News,1
Banque de l’Habitat du Sénégal : Une attaque informatique paralyse ses services,1
Exclusive: Indian brokerages hit by ransomware amid rising cybersecurity threats | Fortune India,1
"MetLife claimed by RansomHub, insurance giant says 'no incident' | Cybernews",1
Lawsuit accuses San Antonio's Visionworks chain of failure in major data breach | San Antonio | San Antonio Current,1
Golem.de: IT-News für Profis,1
Nikki-Universal Cyber Attack - Hackers Claim 761.8 GB of Data Stolen,1
"Youth Eastside Services Sends Out Data Breach Letters Following November Cyberattack | Console and Associates, P.C. - JDSupra",1
Important Notice: Cybersecurity Incident | DBG Health,1
Network Distruption - Upper Canada District School Board,1
Un corps policier ontarien victime d’une cyberattaque | Radio-Canada,1
Cybersecurity issues impact 2 Maine public school districts,1
Cyberangriff auf Hotel in Großarl: Täter sperrten das Computersystem | SN.at,1
"PowerSchool hack exposes student, teacher data from K-12 districts",1
NBS Website Remains Down for Three Weeks Following Cyber Attack - TV360 Nigeria,1
Refazer Protocolos Digitais: Prefeitura de Guararema em Alerta Após Ataque Cibernético,1
"Hyperice Sends Data Breach Letters Following June 2024 Cyberattack | Console and Associates, P.C. - JDSupra",1
No timeline for service restoration after Winston-Salem cyber attack,1
"Massachusetts health firm reaches $80,000 settlement with HHS following ransomware investigation | The Record from Recorded Future News",1
ANWSD shuts down computers after cyberattack - Addison Independent,1
Höringhäuser Peikko-Werk war Opfer von Hacker-Angriff,1
"Law Firm Kotz Sangster Wysocki Files Notice of Data Breach Following February 2024 Cyberattack | Console and Associates, P.C. - JDSupra",1
HHS Office for Civil Rights Settles 9th Ransomware Investigation with Virtual Private Network Solutions - DataBreaches.Net,1
Slovakia Hit by Historic Cyber-Attack on Land Registry - Infosecurity Magazine,1
Laramie County library system targeted by ransomware attack,1
Potential cyberattack shuts down NB Liquor stores,1
Largest US addiction treatment provider notifies patients of data breach,1
MONSTAT data accessed in hack - CdM,1
Notice of Data Incident - Excelsior Orthopaedics,1
"TCIG information held for Ransom; Opposition Leader wants firewalls, cyber insurance and a full debriefing - Magnetic Media",1
Prefeitura de Sarapuí sofre ataque cibernético; veja quais serviços foram comprometidos | Itapetininga e Região | G1,1
Dag geen onderwijs op TU Eindhoven vanwege cyberaanval,1
"HCF Management Sends Data Breach Letters to Victims Following September 2024 Cyberattack | Console and Associates, P.C. - JDSupra",1
The Wacks Law Group Data Breach Investigation - Strauss Borrelli PLLC,1
Cyberattack continues to disrupt classes and computer labs at VSU,1
SEC.gov | Ashford Inc,1
Cyberattack Compromises Town Information Technology Network | Bourne News | capenews.net,1
Gateshead Council suffers cyber attack and personal data stolen,1
Tennessee-based mortgage lender confirms December cyberattack | The Record from Recorded Future News,1
"Conad è stata hackerata, chiesto riscatto per non diffondere i dati rubati",1
School delayed in Aurora amid 3-day internet outage at all campuses,1
University of Oklahoma isolates systems after ‘unusual activity’ on IT network | The Record from Recorded Future News,1
"Carruth Compliance Consulting Sends Out Data Breach Letters Following December 2024 Cyberattack | Console and Associates, P.C. - JDSupra",1
Isère. Tentative d’intrusion informatique au CHU de Grenoble,1
Datenschutzvorfall bei der D-Trust,1
Blacon High School forced to close after 'ransomware attack',1
这家IT供应商被黑，导致美国多地公共服务被迫中断多天 - 安全内参 | 决策者的网络安全知识库,1
Unauthorized Access and Possibility of Stolen Personal Information at a Consolidated Subsidiary,1
Untersuchungen nach Hackerangriff auf Schul-IT in Speyer,1
Cyberattaque ciblée sur notre filiale Boost - Ilem,1
"Game developer Big Cheese Studio targeted in cyber attack, PAP reports | Reuters",1
Marijuana dispensary STIIIZY warns of leaked IDs after November data breach | The Record from Recorded Future News,1
PUBLIC NOTICE | Harrison County Board of Education,1
Matagorda County declares disaster after cyber attack disrupts internal systems; Investigation underway | Free Share | baycitytribune.com,1
HOSPITAL EL CRUCE SUFRE ATAQUE CIBERNÉTICO | LA MISIÓN INFORMA,1
Cyberattack blocks the work of administrative courts in our country ᐉ News from Fakti.bg - Bulgaria | ФАКТИ.БГ,1
"Flashforge's 'Flash Cloud' Suffers Cyberattack, Loses User Data | All3DP",1
UAdeO Los Mochis es víctima de un ataque cibernético; sus servidores están suspendidos,1
Hackers target SA Weather service - twice - hitting critical web and email systems | Business,1
Emergency Alert: Cyber Attack Strikes Popular Theme Parks! What You Need to Know,1
"Cyberattack temporarily shuts down Strathmore hair salon - StrathmoreNow.com - Local news, Weather, Sports, Free Classifieds, and Job Listings for Strathmore and southern Alberta.",1
Frederick Health recently identified a ransomware attack - DataBreaches.Net,1
Cyber Security Incident,1
Marposs sotto attacco: criptati i server,1
"Furniture Mart USA Announces Data Breach Following November 2024 Cyberattack | Console and Associates, P.C. - JDSupra",1
"La Commune de Héron victime d'une cyberattaque : ""On recommande à nos citoyens d'être vigilants"" - L'Avenir",1
Statement from the University of Notre Dame Australia | Notre Dame,1
Dänemark: Cyberangriff auf Praxis-Anbieter | APOTHEKE ADHOC,1
Mt Baker Imaging / Northwest Radiologists - Mt Baker Imaging,1
"All American Poly Confirms Data Breach Stemming from 2024 Cyberattack | Console and Associates, P.C. - JDSupra",1
New York Blood Center Enterprises Cybersecurity Incident Update - New York Blood Center Enterprises,1
L’éditeur de solutions métiers AAA DATA victime d’une cyberattaque | LeMagIT,1
US healthcare provider data breach impacts 1 million patients,1
"Exclusive: Heart Centre Cyberattack in Australia, DragonForce Claims Responsibility for Sensitive Data Theft",1
Mizuno USA says hackers stayed in its network for two months,1
"Exclusive: Apex Custom Software hacked, threat actors threaten to leak the software - DataBreaches.Net",1
Public school board investigating 'potential cyber incident',1
"Massive Cyber Attack On Tata Company, All IT Services Suspended",1
Business Registration Service assures of data security amid alleged breach,1
Hackerangriff auf Winterthurer Top-Medien - Blick,1
"Mississippi electric utility warns 20,000 residents of data breach | The Record from Recorded Future News",1
"Delta County Memorial Hospital District reveals more about 2024 cyberattack that affected 148,363 people - DataBreaches.Net",1
Swissmem-Ausgleichskasse von Cyberangriff betroffen | cash,1
"Cyberattack on River Region Cardiology Affects Up to 500,000 Individuals",1
CESI victime d'un incident de cybersécurité - CESI,1
Engineering group IMI latest UK firm to be hit by cyber attack | The Independent,1
Sportadmin: All persondata kan ha läckt,1
Orainville,1
Krauschwitz: Cyberangriff auf weltweit agierenden Anlagenbauer Kreisel,1
"Phones, email, classes disrupted in University of The Bahamas ransomware attack | The Record from Recorded Future News",1
Lee Enterprises confronté à une cyberattaque menaçant ses journaux | LesNews,1
Cyberangriff auf LUP-Kliniken in Hagenow und Ludwigslust - kma Online,1
Pinehurst Radiology Closes 'Indefinitely’ Due To Cybersecurity Threat | News | thepilot.com,1
Haven van Oostende slachtoffer van cyberaanval: “Geen hinder voor de scheepvaart”,1
Ransomware: Nach Hackerangriff Schadensersatz vom IT-Dienstleister | heise online,1
"VectraRx Mail Pharmacy Sends Out Data Breach Letters Following December 2024 Cyberattack | Console and Associates, P.C. - JDSupra",1
"Sault Tribe, Kewadin Casinos Hit With Cyber Attack; Gaming, Other Services Disrupted | Radioresultsnetwork.com",1
City of Tarrant computer systems impacted by ransomware attack,1
Cyberattack disrupts REMSA Health but officials say patient care remains unaffected,1
Exclusive: Natures Organics confirms Medusa ransomware attack - Cyber Daily,1
Cyberangriff auf die IT-Systeme des Sekretariats der Deutschen Bischofskonferenz: Deutsche Bischofskonferenz,1
Williamsburg James City County Public Schools victim of cyberattack | WAVY.com,1
Cyberangriff auf Zürcher Gymnasium,1
Börse Express - EQS-Adhoc: Eckert & Ziegler von Cyberangriff betroffen (deutsch),1
Papua New Guinea's Internal Revenue Commission hit in major cyber attack but public only told of 'system outage' - ABC News,1
"""Le montant de la rançon était de 8 000 euros."" Ce collège perd tous les bulletins des élèves après une cyberattaque",1
Virginia AG’s office says it was struck by ‘sophisticated cyberattack’ - The Washington Post,1
Stadtgemeinde Tulln: Neuigkeiten rund um den Hackerangriff in Tulln - Tulln,1
Hacker-Angriff auf Universität der Bundeswehr,1
Cyber Incident Updates,1
"Finastra Announces Data Breach Following Discovery of November 2024 Cyberattack | Console and Associates, P.C. - JDSupra",1
Kept in the Dark: Inside the Minneapolis Schools Cyberattack - The 74,1
"Treviso, attacco hacker all'azienda di arredamento Alf DaFrè: attività ""offline"" per fermare il sabotaggio | Corriere.it",1
Appomattox County reports cyber incident affecting schools and other organizations,1
Insight Partners hit by cyber breach with possible data leaks | Ctech,1
Attacco hacker al quartier generale Replay ad Asolo | Il Mattino di Padova,1
Cayuga Health systems online after ‘unsuccessful cyberattack’ - 607 News Now,1
"Raymond reports cyber security incident, IT assets affected - The Economic Times",1
Video: Leading Australian IVF provider targeted in cyberattack,1
Prefeitura de MS sofre ataque cibernético e criminosos exigem R$ 12 mil para não vazar dados sigilosos | Jornal Midiamax,1
Une bibliothèque bruxelloise touchée par une cyberattaque - Le Soir,1
Medusa extortion gang demands $2M from UK's HCRG Care Group • The Register,1
"Cyberangriff auf GFOS mbH (Zeitwirtschaft, Zugriffskontrolle) im Feb. 2025Borns IT- und Windows-Blog",1
Cyber-Angriff in Kehl - Kehl - Badische Zeitung,1
Printweek - CPI tackles cyber attack,1
投资推广署电脑系统遭勒索软件入侵 方保侨料系统有漏洞所致 - RTHK,1
"Pollution Board website ‘hacked’, plaint lodged - The Tribune",1
Anne Arundel County Government Hit by Cyber Attack - Eye On Annapolis,1
Cleveland Municipal Court investigates cyber incident: Court closed Feb. 23,1
Notice of Data Incident | DISA,1
NCU online system under cyber attack - Jamaica Observer,1
"Television station Detroit PBS hacked, Qilin ransomware takes responsibility | Cybernews",1
"La Mairie, touchée par une cyberattaque",1
Cyber attack 'severely impacts' City of Fort St. John services,1
""" Même nos sauvegardes ne nous sont plus accessibles "" : en Gironde, ce village victime d’une cyberattaque",1
Bank of PNG Thwarts Cyber Attack: Financial Systems Remain Untouched Amid Rising Digital Threats - Papua New Guinea Today,1
Cybersecurity team investigates Missouri Conservation Department's data server issue,1
"Cyberattack that targeted Franklin County computer systems didn’t result in permanent data loss, officials say | Newsradio WGAN",1
Investigation into potential ransomware attack on Penn-Harris-Madison school district,1
Ad hoc announcement pursuant to Art. 53 LR,1
Cybersecurity Breach Hits Polish Space Agency | Technology,1
Singapore’s HomeTeamNS hit by ransomware attack | Computer Weekly,1
IVINHEMA: Ataque Cibernético compromete dados da Prefeitura: população deve redobrar a atenção,1
Palau health ministry on the mend after Qilin ransomware attack | The Record from Recorded Future News,1
"Des cybercriminels s'en prennent à Cistec, fournisseur suisse de système clinique | ICTjournal",1
Ransomware : la FinTech française Harvest victime d’une cyberattaque | LeMagIT,1
