Country,Year,Attack Type,Target Industry,Financial Loss (in Million $),Number of Affected Users,Attack Source,Security Vulnerability Type,Defense Mechanism Used,Incident Resolution Time (in Hours)
Russia,2020,Ransomware,Telecommunications,0.907262936769043,0.9887652951600835,Insider,Unpatched Software,Encryption,0.17133961956581292
USA,2015,SQL Injection,Banking,-0.26828335544965154,-1.3357564816882608,Insider,Unpatched Software,Firewall,-0.8496967058831288
Japan,2023,Ransomware,Retail,1.5565229900068505,1.6633491596184358,Hacker Group,Weak Passwords,Encryption,0.41444350657746576
France,2016,Phishing,IT,0.9597178688390855,0.9159943093981733,Unknown,Zero-day,Antivirus,-0.8010759284807982
China,2024,SQL Injection,Government,-1.0130739141130327,1.6996691116987899,Nation-state,Social Engineering,Antivirus,-0.5579720414691455
Japan,2020,Malware,Education,0.5709955576710243,0.4688542706040015,Hacker Group,Unpatched Software,VPN,-0.6552135962738066
Brazil,2024,Phishing,Telecommunications,1.0785230792228897,-0.0172928930951609,Hacker Group,Weak Passwords,VPN,-1.5790083669180872
India,2020,Phishing,Retail,-1.3149503112578453,1.039066134863353,Nation-state,Social Engineering,Firewall,0.8520305031984408
France,2017,Phishing,Retail,-0.25334585823765277,-0.43957917039831246,Nation-state,Unpatched Software,Encryption,-1.384525257308765
USA,2018,Ransomware,Retail,-1.0391276883200073,0.5121974368961139,Unknown,Weak Passwords,AI-based Detection,-1.6276291443204178
Brazil,2017,Phishing,IT,-0.8293079600398384,1.5560968137088171,Nation-state,Zero-day,Encryption,0.3658227291751352
USA,2018,Phishing,Telecommunications,-1.2135142836786907,0.7925740828350625,Unknown,Social Engineering,Encryption,0.02547728735882126
China,2021,Ransomware,Retail,-1.3034866506067766,-0.2726398522362133,Unknown,Zero-day,Antivirus,-1.5790083669180872
France,2019,SQL Injection,Banking,1.6517061117763314,-0.780863917190411,Unknown,Unpatched Software,VPN,-1.6276291443204178
UK,2020,Man-in-the-Middle,Telecommunications,0.44663220878973187,-0.7252163279644376,Unknown,Zero-day,AI-based Detection,0.8520305031984408
Brazil,2020,DDoS,Education,-0.8310448783203034,-0.41289371600628855,Insider,Zero-day,AI-based Detection,-0.8496967058831288
Japan,2020,Man-in-the-Middle,Education,-0.726482397836312,-1.2531164311621854,Insider,Unpatched Software,AI-based Detection,1.046513612807763
France,2023,Phishing,Healthcare,0.7658777887391943,0.26570883438364434,Insider,Social Engineering,VPN,-1.1900421476994427
UK,2020,Ransomware,Education,-0.5326423177364209,-1.393380643479724,Unknown,Zero-day,Firewall,1.2409967224170853
Russia,2019,Malware,Education,0.22395928523412204,-0.9893354058385454,Nation-state,Unpatched Software,VPN,0.5603058387844574
France,2023,Man-in-the-Middle,Telecommunications,1.709719182343861,-0.5075691272321791,Hacker Group,Zero-day,Antivirus,-0.7524551510784677
UK,2021,Malware,Telecommunications,0.927063805166344,-0.5424644292784193,Hacker Group,Zero-day,Antivirus,-0.023143490043509303
France,2018,Man-in-the-Middle,Education,-0.4715027942640536,1.1192156349665947,Nation-state,Unpatched Software,Encryption,-1.6762499217227482
France,2017,SQL Injection,Healthcare,-0.2672412044813728,0.615755351361335,Unknown,Zero-day,VPN,-0.8496967058831288
India,2019,Ransomware,Banking,1.3519140165680765,-0.17676400950458018,Hacker Group,Unpatched Software,VPN,-0.3634889318598232
Australia,2017,Malware,IT,-0.5958661431453457,0.5821225721056171,Insider,Weak Passwords,Firewall,-1.141421370297112
Brazil,2016,SQL Injection,Telecommunications,-1.2697904359657561,1.130105756413805,Nation-state,Weak Passwords,AI-based Detection,1.5813421642333991
India,2018,Phishing,IT,-1.3007075813580327,-0.35778425124840657,Nation-state,Weak Passwords,VPN,-0.8496967058831288
France,2019,DDoS,Telecommunications,0.08500582279692406,-1.0775981671530124,Nation-state,Weak Passwords,VPN,0.9978928354054325
Russia,2019,Man-in-the-Middle,Banking,-0.8501509794054182,0.20906778460119432,Insider,Unpatched Software,Antivirus,-0.46073048666448435
Brazil,2016,Phishing,Education,-1.4334081379855563,0.9315964694570052,Nation-state,Social Engineering,Firewall,1.6299629416357297
France,2022,Phishing,IT,0.9624969380878293,0.5598973416702745,Insider,Weak Passwords,Encryption,1.0951343902100936
Germany,2016,Malware,Healthcare,1.5155317185878774,-1.6671583656529099,Unknown,Weak Passwords,Encryption,-0.7524551510784677
Germany,2021,Phishing,Telecommunications,0.16143022713738303,-0.14197909196461514,Nation-state,Unpatched Software,AI-based Detection,1.0951343902100936
Russia,2022,Ransomware,Telecommunications,-1.1641858045134854,1.383217429302785,Insider,Weak Passwords,VPN,0.8520305031984408
India,2024,Man-in-the-Middle,Retail,-0.6913966485709194,0.3973734037591824,Nation-state,Unpatched Software,Antivirus,0.2685811743704741
France,2015,Malware,Banking,-1.0498965816588903,1.6649635330227102,Insider,Zero-day,Antivirus,-1.5790083669180872
USA,2019,Phishing,Education,1.6266944885376353,1.1880127785025985,Nation-state,Zero-day,VPN,1.2409967224170853
UK,2017,Man-in-the-Middle,Education,-1.3003601977019394,1.0174100745384917,Hacker Group,Weak Passwords,Antivirus,-0.023143490043509303
France,2023,Man-in-the-Middle,Education,1.2817425180372917,-0.6813798809099081,Unknown,Unpatched Software,Antivirus,-0.4121097092621538
Japan,2024,Ransomware,Retail,1.3154387326783121,1.6710208828045605,Unknown,Zero-day,Firewall,-1.6276291443204178
India,2020,Man-in-the-Middle,Retail,1.1907280001409268,-1.2954316417396103,Hacker Group,Weak Passwords,Antivirus,-0.5579720414691455
UK,2015,Malware,Government,0.2541816633142127,0.9068013497349438,Unknown,Zero-day,Antivirus,1.1923759450147546
Brazil,2015,Malware,IT,0.8176379534970505,1.5601499947986088,Hacker Group,Unpatched Software,Encryption,0.17133961956581292
Germany,2023,Phishing,Retail,1.2873006565347793,-0.7351060898235292,Unknown,Unpatched Software,Firewall,-0.5579720414691455
Germany,2017,Ransomware,Education,0.9194213647322976,1.5370761834712758,Hacker Group,Unpatched Software,Firewall,-0.2662473770551621
UK,2017,Man-in-the-Middle,Telecommunications,1.3401029722609146,1.474291546011448,Unknown,Unpatched Software,Firewall,1.7272044964403908
Germany,2015,DDoS,Healthcare,-0.5743283564675802,1.4721562957181875,Hacker Group,Zero-day,AI-based Detection,-0.7038343736761371
Japan,2023,Ransomware,Retail,-0.7546204739798446,1.6529937131234957,Nation-state,Unpatched Software,Antivirus,0.8520305031984408
China,2022,DDoS,Education,-1.1117308724434434,-1.6695799257593216,Nation-state,Social Engineering,Firewall,-0.3634889318598232
Australia,2018,Malware,Education,-1.0109896121764748,-0.2332843262332917,Hacker Group,Zero-day,AI-based Detection,0.7547889483937796
India,2021,Malware,Government,0.25765549987514247,0.9125275459979685,Insider,Weak Passwords,Antivirus,-0.21762659965283154
Australia,2022,Malware,Government,-1.5977206073175432,-0.23372586425839242,Unknown,Social Engineering,Antivirus,-0.12038504484817042
China,2021,DDoS,Healthcare,-0.41071065444777954,-0.5674113276966093,Unknown,Weak Passwords,VPN,0.3658227291751352
India,2019,DDoS,IT,-0.22520778209412037,0.370291255047732,Nation-state,Unpatched Software,Antivirus,0.5116850613821269
Australia,2019,Man-in-the-Middle,IT,1.2991117008419413,0.16011225606815346,Insider,Zero-day,VPN,-1.3359044799064344
Brazil,2022,Phishing,IT,-0.8501509794054182,-0.8724382136931333,Unknown,Social Engineering,VPN,-1.481766812113426
Japan,2015,DDoS,Retail,-1.3479517585866798,0.6072384967990408,Nation-state,Zero-day,Encryption,-1.6762499217227482
USA,2017,DDoS,Telecommunications,0.041582865785299704,-1.202056697978274,Nation-state,Weak Passwords,VPN,-1.3359044799064344
Japan,2020,Man-in-the-Middle,Retail,-0.5816234132455331,-0.12358972312233492,Hacker Group,Unpatched Software,Firewall,-1.044179815492451
France,2023,Ransomware,Government,0.4501060453506619,-1.4281207173140147,Nation-state,Unpatched Software,Firewall,-0.7038343736761371
UK,2022,DDoS,Retail,-0.16545779324612528,0.17213381870468444,Hacker Group,Social Engineering,VPN,1.2896174998194159
China,2021,Man-in-the-Middle,Banking,-0.597255677769718,1.4852955014807547,Nation-state,Unpatched Software,Firewall,-0.8010759284807982
Japan,2023,SQL Injection,Banking,-0.22694470037458525,-0.1544076974680358,Nation-state,Zero-day,Encryption,-1.1900421476994427
France,2017,DDoS,Healthcare,-1.5206014356648982,0.9596168864717947,Hacker Group,Zero-day,Encryption,-1.5790083669180872
UK,2020,Ransomware,Banking,0.08813227570176113,0.08287069780209862,Unknown,Social Engineering,VPN,-1.0928005928947817
Germany,2020,SQL Injection,Healthcare,-0.40306821401373366,0.0290168568030968,Hacker Group,Weak Passwords,VPN,0.9978928354054325
Australia,2018,DDoS,Education,1.0076568133799186,0.4543801022186689,Hacker Group,Zero-day,Encryption,-1.2386629251017733
USA,2020,Ransomware,Retail,-0.43329059209382415,-0.2936474035867078,Unknown,Weak Passwords,Antivirus,-1.6762499217227482
Brazil,2018,DDoS,Healthcare,-0.1050130370859441,0.9638459928684624,Insider,Social Engineering,AI-based Detection,-0.31486815445749267
Japan,2024,Malware,Telecommunications,0.718633611510547,-1.610282748794625,Nation-state,Zero-day,AI-based Detection,-0.2662473770551621
Brazil,2022,Malware,IT,-1.612310720873449,-0.7350715946653181,Hacker Group,Zero-day,Antivirus,-0.7038343736761371
India,2018,SQL Injection,Telecommunications,-1.199618937434971,-0.2079234859165699,Unknown,Weak Passwords,AI-based Detection,1.3382382772217463
Germany,2015,Malware,Banking,0.19582120909058962,0.07579919036884511,Nation-state,Weak Passwords,VPN,0.07409806476115181
Japan,2021,Malware,Retail,-0.6934809505074774,-0.5914061597481758,Hacker Group,Social Engineering,Firewall,-0.8010759284807982
Australia,2020,DDoS,Retail,-0.6646481070517589,-0.18885456245753313,Insider,Weak Passwords,VPN,0.7547889483937796
Germany,2023,Malware,Retail,0.7141176239813378,-1.5296744630871772,Unknown,Unpatched Software,AI-based Detection,0.21996039696814348
USA,2024,Malware,Education,-0.8880157979195545,1.419561527993887,Unknown,Zero-day,Encryption,0.6575473935891185
India,2022,DDoS,Banking,-1.268748284997477,0.8891329296992733,Nation-state,Unpatched Software,AI-based Detection,-0.8496967058831288
China,2021,Malware,Banking,1.4488340566180222,-0.8824728552167111,Nation-state,Social Engineering,Antivirus,-0.16900582225050098
Russia,2015,SQL Injection,IT,-0.09354937643487533,0.4866917169149058,Hacker Group,Social Engineering,Firewall,-1.4331460347110956
Brazil,2024,Man-in-the-Middle,Healthcare,0.38410315069299267,-0.9882695054498257,Unknown,Weak Passwords,AI-based Detection,0.5603058387844574
China,2015,Man-in-the-Middle,Banking,0.5550159094907462,0.4091707478673419,Hacker Group,Social Engineering,VPN,0.17133961956581292
Germany,2017,Ransomware,Education,-1.3955433194714202,-1.065252350029298,Hacker Group,Social Engineering,Antivirus,-0.7038343736761371
Germany,2016,SQL Injection,IT,0.8985783453667182,1.0454132439741757,Nation-state,Unpatched Software,AI-based Detection,1.6785837190380604
France,2020,Ransomware,Healthcare,-0.8685623131783469,-1.5671120582935676,Unknown,Unpatched Software,Antivirus,-1.287283702504104
Brazil,2017,Malware,Telecommunications,0.8065216765020743,-0.43779577071880416,Hacker Group,Zero-day,Firewall,0.07409806476115181
UK,2018,Ransomware,Telecommunications,1.6992976726610713,-0.515454720399212,Hacker Group,Unpatched Software,Firewall,0.7061681709914491
UK,2017,DDoS,Government,0.5237513804423765,-0.0901535662684197,Hacker Group,Weak Passwords,Antivirus,0.02547728735882126
Germany,2022,Malware,Retail,0.35978629476648316,-1.3086915805559158,Insider,Weak Passwords,AI-based Detection,-1.2386629251017733
France,2018,Ransomware,Education,-0.5541801044141865,0.35706581138963744,Insider,Weak Passwords,AI-based Detection,-0.5579720414691455
China,2023,Phishing,Government,-0.24327173221095597,-1.6453850217901314,Unknown,Weak Passwords,Encryption,-0.31486815445749267
China,2017,Man-in-the-Middle,Retail,-0.6986917053488724,-1.6379823608380522,Hacker Group,Weak Passwords,AI-based Detection,1.2896174998194159
Russia,2015,Phishing,Banking,-1.594594154412706,0.7449535169247871,Unknown,Social Engineering,Firewall,-0.8496967058831288
Germany,2015,Man-in-the-Middle,IT,0.1405872077718033,0.9354461291133521,Insider,Weak Passwords,AI-based Detection,1.5813421642333991
USA,2021,Phishing,Retail,1.5759764747480582,0.5748647908180242,Hacker Group,Zero-day,Antivirus,1.2409967224170853
USA,2017,DDoS,Banking,1.65274826274461,-0.788163092667857,Insider,Weak Passwords,Antivirus,-0.4121097092621538
UK,2015,Ransomware,IT,0.8683559672866275,0.10444396974725345,Unknown,Weak Passwords,Encryption,1.0951343902100936
UK,2022,Phishing,Telecommunications,0.427526107704617,0.8755970296172797,Hacker Group,Zero-day,VPN,-0.9955590380901205
Australia,2018,Phishing,Education,1.1007556332128414,1.5142610858305252,Unknown,Weak Passwords,Antivirus,0.5116850613821269
Germany,2019,Ransomware,Government,1.6954764524440484,-0.8541557798413072,Hacker Group,Social Engineering,AI-based Detection,-0.94693826068779
USA,2015,DDoS,Education,0.5400784122787476,-1.4816261572150855,Insider,Unpatched Software,VPN,-1.141421370297112
Germany,2017,SQL Injection,Retail,1.3091858268686385,-1.7298774623121367,Insider,Weak Passwords,AI-based Detection,0.31720195177280464
Japan,2018,Ransomware,IT,0.35874414379820413,1.422345287261514,Unknown,Weak Passwords,VPN,0.12271884216348238
UK,2020,SQL Injection,Banking,-0.35373973484852833,0.8837930792082116,Hacker Group,Zero-day,VPN,-0.7038343736761371
UK,2021,SQL Injection,Telecommunications,-1.7029778551137207,-1.0350621875630373,Unknown,Unpatched Software,VPN,-0.16900582225050098
India,2020,DDoS,Healthcare,-1.1756494651645544,-0.6201716721803225,Insider,Unpatched Software,Firewall,0.9978928354054325
Australia,2023,Ransomware,Government,1.5961247268014518,-0.10971577048987366,Unknown,Social Engineering,Firewall,0.02547728735882126
France,2022,Malware,Retail,-1.275695958119337,1.0332571502206218,Nation-state,Zero-day,Firewall,1.5327213868310685
Russia,2023,Ransomware,Banking,0.12495494324761867,0.03323561465230121,Hacker Group,Zero-day,Firewall,0.02547728735882126
USA,2016,Man-in-the-Middle,Education,-1.678660999187211,-1.1179368051649472,Insider,Social Engineering,Antivirus,-1.5790083669180872
China,2017,SQL Injection,Retail,0.39382989306359656,-1.2935930498069643,Hacker Group,Unpatched Software,Firewall,1.143755167612424
USA,2016,Ransomware,Telecommunications,1.715624704497442,1.7069027463756352,Unknown,Unpatched Software,VPN,-0.6552135962738066
Australia,2019,SQL Injection,Healthcare,-1.6178688593709367,1.4162430937739894,Nation-state,Zero-day,Encryption,0.7547889483937796
Japan,2015,Man-in-the-Middle,Education,0.017266009858790204,0.6229027481426527,Nation-state,Unpatched Software,AI-based Detection,-0.023143490043509303
UK,2023,DDoS,Government,-0.5451481293557687,-1.5735626528790234,Hacker Group,Social Engineering,Encryption,0.6575473935891185
China,2017,Man-in-the-Middle,Government,-0.03901014242827513,0.3763486048295823,Nation-state,Unpatched Software,Antivirus,-0.606592818871476
Australia,2016,DDoS,Education,0.3729868736980168,-0.9543124717069245,Nation-state,Unpatched Software,Encryption,0.31720195177280464
India,2019,SQL Injection,Education,1.5648601977530827,1.2350434772074659,Hacker Group,Weak Passwords,Antivirus,0.3658227291751352
Russia,2017,Ransomware,Healthcare,-1.1714808612914385,1.4493239504983315,Hacker Group,Unpatched Software,Firewall,1.2409967224170853
Japan,2018,SQL Injection,Government,-1.0467701287540532,1.2837920347912408,Insider,Weak Passwords,AI-based Detection,-1.384525257308765
Germany,2017,Phishing,Banking,-1.3872061117251882,0.1770631768130353,Nation-state,Unpatched Software,Encryption,-1.2386629251017733
Brazil,2021,Phishing,Government,-0.2665464371691867,1.6201612215382728,Insider,Unpatched Software,Encryption,1.6299629416357297
India,2017,Man-in-the-Middle,IT,0.6317876974872983,0.7620803629765449,Insider,Zero-day,AI-based Detection,-1.044179815492451
Russia,2019,Man-in-the-Middle,Education,-1.5181697500722473,-0.4070191905629565,Nation-state,Weak Passwords,AI-based Detection,-0.8010759284807982
India,2017,SQL Injection,Government,-0.33046502989029786,-0.3512612168307079,Insider,Social Engineering,AI-based Detection,-0.5093512640668149
Japan,2018,Phishing,Healthcare,-0.8626567910247659,0.047164759537900065,Insider,Weak Passwords,Firewall,0.2685811743704741
USA,2018,Phishing,Banking,-0.7344722219264508,0.7587170850509731,Hacker Group,Weak Passwords,Encryption,-0.5093512640668149
Germany,2015,Ransomware,IT,-1.5199066683527123,0.8195630946193432,Nation-state,Zero-day,Antivirus,1.3382382772217463
Brazil,2024,Malware,IT,1.132367545917304,0.5015901757462335,Unknown,Social Engineering,Antivirus,1.046513612807763
Japan,2021,Phishing,Banking,1.5224793917097368,0.8640377021007761,Hacker Group,Social Engineering,Antivirus,-0.4121097092621538
UK,2021,DDoS,IT,0.577595847136791,0.26643668222189626,Hacker Group,Social Engineering,VPN,1.2896174998194159
Australia,2024,Man-in-the-Middle,Retail,0.914905377203089,0.4570776235907686,Hacker Group,Unpatched Software,Antivirus,0.9492720580031019
